sub_id,session,block,trial,left_stim_id,right_stim_id,left_pwin,right_pwin,chosen_stim_id,choice_side,reward,rt
55,0,0,0,80,82,0.2,0.6500000000000001,82,1,1,-87205.8328590305
55,0,0,1,80,83,0.2,0.8,80,0,0,-87195.30668468161
55,0,0,2,81,83,0.35000000000000003,0.8,83,1,1,-87255.7281143239
55,0,0,3,79,82,0.5,0.6500000000000001,79,0,0,-87261.79046119169
55,0,0,4,80,82,0.2,0.6500000000000001,82,1,0,-87266.93413502534
55,0,0,5,82,83,0.6500000000000001,0.8,83,1,0,-87270.73001514583
55,0,0,6,81,83,0.35000000000000003,0.8,81,0,1,-87275.02477540307
55,0,0,7,80,83,0.2,0.8,83,1,1,-87280.13248052358
55,0,0,8,79,81,0.5,0.35000000000000003,79,0,1,-87284.015093598
55,0,0,9,80,82,0.2,0.6500000000000001,80,0,0,-87287.79800180302
55,0,0,10,79,80,0.5,0.2,79,0,1,-87291.69408593078
55,0,0,11,81,83,0.35000000000000003,0.8,81,0,1,-87296.84836542727
55,0,0,12,82,83,0.6500000000000001,0.8,83,1,0,-87301.54641627819
55,0,0,13,82,83,0.6500000000000001,0.8,82,0,0,-87306.33692775165
55,0,0,14,79,83,0.5,0.8,79,0,0,-87308.05631511871
55,0,0,15,81,82,0.35000000000000003,0.6500000000000001,81,0,1,-87315.36950607903
55,0,0,16,79,81,0.5,0.35000000000000003,81,1,0,-87319.08973558705
55,0,0,17,81,82,0.35000000000000003,0.6500000000000001,81,0,1,-87323.0531090616
55,0,0,18,80,81,0.2,0.35000000000000003,81,1,1,-87327.84761035646
55,0,0,19,79,83,0.5,0.8,79,0,0,-87333.42599922618
55,0,0,20,82,83,0.6500000000000001,0.8,82,0,1,-87338.38153704561
55,0,1,0,85,89,0.35000000000000003,0.6500000000000001,89,1,0,-87366.34900617572
55,0,1,1,85,87,0.35000000000000003,0.5,85,0,0,-87372.73742808464
55,0,1,2,87,89,0.5,0.6500000000000001,87,0,0,-87376.65837910146
55,0,1,3,85,89,0.35000000000000003,0.6500000000000001,89,1,1,-87379.92459116546
55,0,1,4,87,89,0.5,0.6500000000000001,87,0,1,-87385.01888725073
55,0,1,5,85,87,0.35000000000000003,0.5,87,1,1,-87389.95026458167
55,0,1,6,87,89,0.5,0.6500000000000001,87,0,0,-87393.82778794639
55,0,1,7,85,87,0.35000000000000003,0.5,85,0,1,-87398.41858759269
55,0,1,8,85,89,0.35000000000000003,0.6500000000000001,85,0,0,-87402.49411396243
55,0,1,9,86,88,0.2,0.8,88,1,1,-87406.91024248651
55,0,1,10,87,88,0.5,0.8,88,1,1,-87410.9791074388
55,0,1,11,88,89,0.8,0.6500000000000001,88,0,1,-87414.708635582
55,0,1,12,86,88,0.2,0.8,88,1,1,-87419.86396045062
55,0,1,13,85,86,0.35000000000000003,0.2,86,1,0,-87423.75880683115
55,0,1,14,86,89,0.2,0.6500000000000001,86,0,0,-87428.55784324583
55,0,1,15,86,89,0.2,0.6500000000000001,89,1,0,-87433.18998419776
55,0,1,16,86,87,0.2,0.5,87,1,1,-87436.7682618636
55,0,1,17,85,87,0.35000000000000003,0.5,85,0,0,-87441.0810160732
55,0,2,0,91,93,0.6,0.45,91,0,1,-87468.58140704055
55,0,2,1,93,95,0.45,0.5,95,1,0,-87472.31336961077
55,0,2,2,91,93,0.6,0.45,91,0,1,-87476.43856039102
55,0,2,3,91,93,0.6,0.45,93,1,0,-87480.50642999043
55,0,2,4,93,95,0.45,0.5,95,1,1,-87484.61823796465
55,0,2,5,91,93,0.6,0.45,91,0,1,-87488.3709674254
55,0,2,6,93,95,0.45,0.5,95,1,0,-87492.996035443
55,0,2,7,91,93,0.6,0.45,91,0,1,-87500.14550409462
55,0,2,8,91,93,0.6,0.45,93,1,0,-87504.67383620013
55,0,2,9,91,95,0.6,0.5,91,0,1,-87509.45547444046
55,0,2,10,91,93,0.6,0.45,93,1,1,-87513.97982296688
55,0,2,11,93,95,0.45,0.5,93,0,1,-87519.30645064384
55,0,2,12,93,95,0.45,0.5,93,0,0,-87523.2866983838
55,0,2,13,91,95,0.6,0.5,91,0,1,-87525.12457041604
55,0,2,14,92,94,0.2,0.55,94,1,0,-87533.53074529264
55,0,2,15,93,94,0.45,0.55,94,1,0,-87538.87571900027
55,0,2,16,92,95,0.2,0.5,95,1,1,-87542.16504790886
55,0,2,17,92,95,0.2,0.5,95,1,1,-87547.33409032163
55,0,2,18,91,93,0.6,0.45,91,0,1,-87550.98903302698
55,0,2,19,91,92,0.6,0.2,92,1,0,-87555.2782131456
55,0,2,20,91,94,0.6,0.55,94,1,0,-87559.5863886171
55,0,2,21,91,95,0.6,0.5,91,0,1,-87562.65832728067
55,0,3,0,99,100,0.8,0.5,99,0,1,-87591.81090055409
55,0,3,1,97,100,0.6500000000000001,0.5,100,1,1,-87596.45618447143
55,0,3,2,99,100,0.8,0.5,99,0,1,-87601.64175734231
55,0,3,3,99,100,0.8,0.5,99,0,0,-87606.47451515756
55,0,3,4,98,101,0.35000000000000003,0.2,98,0,1,-87610.53041591441
55,0,3,5,100,101,0.5,0.2,101,1,0,-87614.7342788141
55,0,3,6,100,101,0.5,0.2,100,0,0,-87618.76986597881
55,0,3,7,97,101,0.6500000000000001,0.2,101,1,0,-87622.6237342153
55,0,3,8,97,98,0.6500000000000001,0.35000000000000003,97,0,0,-87627.42748689304
55,0,3,9,97,98,0.6500000000000001,0.35000000000000003,98,1,0,-87631.4100801641
55,0,3,10,97,101,0.6500000000000001,0.2,101,1,0,-87635.61764017558
55,0,3,11,97,98,0.6500000000000001,0.35000000000000003,98,1,1,-87639.25488688325
55,0,3,12,99,101,0.8,0.2,99,0,1,-87643.66530124842
55,0,3,13,98,99,0.35000000000000003,0.8,98,0,1,-87647.85969790233
55,0,3,14,98,101,0.35000000000000003,0.2,98,0,0,-87652.80529879703
55,0,3,15,97,101,0.6500000000000001,0.2,101,1,0,-87657.55097172977
55,0,3,16,100,101,0.5,0.2,101,1,0,-87662.11503639985
55,0,3,17,98,99,0.35000000000000003,0.8,98,0,0,-87666.3697636463
55,0,3,18,98,99,0.35000000000000003,0.8,99,1,1,-87671.780427508
55,0,4,0,103,104,0.6,0.5,103,0,0,-87699.49021830753
55,0,4,1,104,106,0.5,0.55,104,0,1,-87702.76860897991
55,0,4,2,104,106,0.5,0.55,106,1,1,-87706.42372352506
55,0,4,3,103,104,0.6,0.5,103,0,0,-87711.83302617869
55,0,4,4,103,106,0.6,0.55,106,1,1,-87716.10786227691
55,0,4,5,104,106,0.5,0.55,106,1,1,-87720.29007581489
55,0,4,6,103,106,0.6,0.55,106,1,1,-87724.51229289894
55,0,4,7,103,104,0.6,0.5,104,1,1,-87728.5235345913
55,0,4,8,103,104,0.6,0.5,104,1,0,-87732.91241626481
55,0,4,9,103,104,0.6,0.5,103,0,0,-87736.18141034426
55,0,4,10,104,106,0.5,0.55,104,0,1,-87741.05610698435
55,0,4,11,105,107,0.2,0.45,105,0,0,-87740.9192979455
55,0,4,12,106,107,0.55,0.45,107,1,0,-87753.5222898736
55,0,4,13,103,105,0.6,0.2,103,0,1,-87758.61333653939
55,0,4,14,104,105,0.5,0.2,104,0,0,-87761.81068244835
55,0,4,15,104,107,0.5,0.45,107,1,0,-87766.11672516142
55,0,4,16,105,107,0.2,0.45,107,1,0,-87770.69159821578
55,0,4,17,103,104,0.6,0.5,103,0,1,-87775.90216175039
55,0,4,18,106,107,0.55,0.45,106,0,0,-87781.25136738196
55,0,4,19,103,107,0.6,0.45,103,0,1,-87785.64251094763
55,0,4,20,105,107,0.2,0.45,105,0,0,-87789.60533455203
55,0,4,21,103,106,0.6,0.55,106,1,1,-87794.74466112147
55,0,4,22,103,105,0.6,0.2,103,0,1,-87798.83586456727
55,1,0,0,170,172,0.5,0.6500000000000001,170,0,1,-88073.86065054851
55,1,0,1,171,172,0.35000000000000003,0.6500000000000001,172,1,0,-88078.14845318785
55,1,0,2,171,172,0.35000000000000003,0.6500000000000001,171,0,1,-88083.03855624309
55,1,0,3,170,171,0.5,0.35000000000000003,170,0,1,-88085.45650579597
55,1,0,4,170,171,0.5,0.35000000000000003,170,0,1,-88091.68987540422
55,1,0,5,170,172,0.5,0.6500000000000001,170,0,1,-88096.7165867928
55,1,0,6,171,172,0.35000000000000003,0.6500000000000001,171,0,0,-88100.5495035389
55,1,0,7,170,171,0.5,0.35000000000000003,171,1,0,-88105.03297660411
55,1,0,8,169,173,0.2,0.8,173,1,1,-88108.17288362904
