sub_id,session,block,trial,left_stim_id,right_stim_id,left_pwin,right_pwin,chosen_stim_id,choice_side,reward,rt
56,0,0,0,81,83,0.55,0.6,81,0,1,-3963.574444711972
56,0,0,1,81,83,0.55,0.6,83,1,1,-3995.897303582679
56,0,0,2,82,83,0.2,0.6,82,0,0,-4005.5215403497573
56,0,0,3,79,83,0.45,0.6,83,1,1,-4013.386900800904
56,0,0,4,82,83,0.2,0.6,82,0,0,-4015.2013753103324
56,0,0,5,79,81,0.45,0.55,81,1,1,-4024.453496871312
56,0,0,6,80,83,0.5,0.6,80,0,0,-4028.343101308548
56,0,0,7,79,80,0.45,0.5,80,1,1,-4031.9530129249506
56,0,0,8,80,81,0.5,0.55,80,0,1,-4035.5904302405465
56,0,0,9,79,83,0.45,0.6,83,1,1,-4041.5815225646106
56,0,0,10,81,82,0.55,0.2,82,1,0,-4045.921998080913
56,0,0,11,79,82,0.45,0.2,82,1,0,-4050.2055041508147
56,0,0,12,81,82,0.55,0.2,81,0,0,-4054.185381465275
56,0,0,13,80,83,0.5,0.6,83,1,0,-4058.4812537917783
56,0,0,14,81,83,0.55,0.6,81,0,1,-4062.365864112475
56,0,0,15,80,81,0.5,0.55,81,1,1,-4065.4587848428578
56,0,0,16,80,81,0.5,0.55,81,1,1,-4071.079314335599
56,0,0,17,81,82,0.55,0.2,81,0,1,-4075.1501790540447
56,0,0,18,80,82,0.5,0.2,82,1,0,-4078.610353883026
56,0,0,19,79,83,0.45,0.6,83,1,1,-4083.097894185484
56,0,0,20,79,83,0.45,0.6,83,1,1,-4089.0886000220485
56,0,0,21,81,82,0.55,0.2,81,0,1,-4093.447296345864
56,0,1,0,86,87,0.5,0.6500000000000001,86,0,1,-4125.269407050614
56,0,1,1,87,89,0.6500000000000001,0.35000000000000003,87,0,1,-4129.819437435347
56,0,1,2,86,87,0.5,0.6500000000000001,86,0,1,-4134.765153332005
56,0,1,3,87,89,0.6500000000000001,0.35000000000000003,89,1,0,-4138.82404447201
56,0,1,4,86,87,0.5,0.6500000000000001,87,1,1,-4142.564308273971
56,0,1,5,85,88,0.2,0.8,85,0,0,-4146.919816095295
56,0,1,6,85,88,0.2,0.8,88,1,1,-4149.825406480262
56,0,1,7,88,89,0.8,0.35000000000000003,88,0,1,-4155.6821720562975
56,0,1,8,88,89,0.8,0.35000000000000003,88,0,0,-4160.107955465508
56,0,1,9,85,86,0.2,0.5,85,0,0,-4162.901788534953
56,0,1,10,87,88,0.6500000000000001,0.8,87,0,1,-4169.67566839041
56,0,1,11,86,89,0.5,0.35000000000000003,89,1,0,-4172.992399098678
56,0,1,12,87,89,0.6500000000000001,0.35000000000000003,87,0,0,-4177.5713063329
56,0,1,13,86,87,0.5,0.6500000000000001,86,0,1,-4185.94547528487
56,0,1,14,85,87,0.2,0.6500000000000001,87,1,0,-4189.698337613729
56,0,1,15,86,87,0.5,0.6500000000000001,86,0,0,-4195.018402531453
56,0,1,16,87,89,0.6500000000000001,0.35000000000000003,87,0,0,-4201.3846408436075
56,0,1,17,85,86,0.2,0.5,85,0,0,-4206.76155832977
