sub_id,session,block,trial,left_stim_id,right_stim_id,left_pwin,right_pwin,chosen_stim_id,choice_side,reward,rt
54,0,0,0,79,81,0.55,0.6,81,1,0,-181363.75930984007
54,0,0,1,78,81,0.2,0.6,81,1,1,-181371.133849008
54,0,0,2,80,82,0.45,0.5,80,0,0,-181376.8344584487
54,0,0,3,78,80,0.2,0.45,80,1,0,-181394.07048913994
54,0,0,4,79,81,0.55,0.6,81,1,0,-181398.59463407742
54,0,0,5,78,80,0.2,0.45,80,1,0,-181406.27327165887
54,0,0,6,79,82,0.55,0.5,79,0,0,-181412.03048969634
54,0,0,7,81,82,0.6,0.5,81,0,1,-181419.11872624923
54,0,0,8,78,80,0.2,0.45,80,1,0,-181424.96264356896
54,0,0,9,78,79,0.2,0.55,78,0,1,-181434.80863636234
54,0,0,10,78,82,0.2,0.5,78,0,0,-181443.07291558792
54,0,0,11,80,82,0.45,0.5,82,1,1,-181447.13835994242
54,0,0,12,79,80,0.55,0.45,80,1,1,-181455.59463961373
54,0,0,13,81,82,0.6,0.5,82,1,0,-181462.06623591855
54,0,0,14,81,82,0.6,0.5,82,1,0,-181471.1465706531
54,0,0,15,80,81,0.45,0.6,81,1,0,-181478.20079489492
54,0,0,16,81,82,0.6,0.5,82,1,1,-181483.94298569966
54,0,0,17,78,80,0.2,0.45,78,0,1,-181490.22816522908
54,0,0,18,80,82,0.45,0.5,82,1,1,-181493.59487738457
54,0,0,19,79,80,0.55,0.45,79,0,1,-181498.89120487904
54,0,0,20,79,82,0.55,0.5,79,0,0,-181508.4440879236
54,0,1,0,85,86,0.45,0.5,86,1,0,-181538.58404161234
54,0,1,1,85,88,0.45,0.55,85,0,1,-181557.21718642346
54,0,1,2,85,88,0.45,0.55,85,0,1,-181569.38834516998
54,0,1,3,86,88,0.5,0.55,88,1,1,-181577.44882779694
54,0,1,4,86,88,0.5,0.55,88,1,0,-181584.89189588104
54,0,1,5,85,88,0.45,0.55,85,0,1,-181590.03030225146
54,0,1,6,84,87,0.6,0.2,87,1,0,-181597.9070016852
54,0,1,7,85,88,0.45,0.55,88,1,1,-181602.6781412063
54,0,1,8,84,87,0.6,0.2,84,0,1,-181611.05713006645
54,0,1,9,84,88,0.6,0.55,84,0,1,-181615.73506816226
54,0,1,10,85,88,0.45,0.55,88,1,1,-181623.3373053696
54,0,1,11,86,87,0.5,0.2,86,0,1,-181627.62239763868
54,0,1,12,84,87,0.6,0.2,84,0,0,-181634.32144661903
54,0,1,13,84,85,0.6,0.45,84,0,1,-181638.355774001
54,0,1,14,85,88,0.45,0.55,88,1,0,-181646.09916808121
54,0,1,15,87,88,0.2,0.55,87,0,0,-181652.20894649578
54,0,1,16,86,88,0.5,0.55,86,0,0,-181657.6321608348
54,0,1,17,87,88,0.2,0.55,88,1,0,-181663.58428447688
54,0,1,18,84,88,0.6,0.55,88,1,0,-181669.86209319363
54,0,1,19,84,88,0.6,0.55,84,0,0,-181675.8333753018
54,0,1,20,84,86,0.6,0.5,84,0,0,-181680.73858464923
54,0,1,21,85,88,0.45,0.55,88,1,1,-181684.75818981975
54,0,1,22,85,86,0.45,0.5,85,0,0,-181688.26337044942
54,0,2,0,91,92,0.55,0.5,92,1,1,-181730.16682418197
54,0,2,1,91,93,0.55,0.2,91,0,0,-181737.78059991496
54,0,2,2,91,93,0.55,0.2,93,1,0,-181746.7471288311
54,0,2,3,92,93,0.5,0.2,93,1,0,-181752.2550611398
54,0,2,4,91,93,0.55,0.2,91,0,1,-181758.68259441105
54,0,2,5,92,93,0.5,0.2,92,0,0,-181763.36152842795
54,0,2,6,91,93,0.55,0.2,93,1,0,-181768.60336380158
54,0,2,7,91,92,0.55,0.5,92,1,1,-181773.54998487592
54,0,2,8,92,93,0.5,0.2,92,0,1,-181776.13469819466
54,0,2,9,91,93,0.55,0.2,91,0,0,-181783.08087438883
54,0,2,10,92,93,0.5,0.2,92,0,1,-181789.23725604158
54,0,2,11,91,93,0.55,0.2,93,1,1,-181794.66961925224
54,0,2,12,91,92,0.55,0.5,92,1,1,-181801.8321384036
54,0,2,13,91,92,0.55,0.5,92,1,0,-181807.47689866225
54,0,2,14,90,94,0.6,0.45,90,0,1,-181814.38584075737
54,0,2,15,90,91,0.6,0.55,90,0,1,-181820.23371217592
54,0,2,16,91,94,0.55,0.45,94,1,1,-181824.47598323834
54,0,2,17,92,94,0.5,0.45,94,1,0,-181833.6040378601
54,0,3,0,96,99,0.8,0.35000000000000003,99,1,0,-181865.54253644787
54,0,3,1,96,98,0.8,0.2,98,1,0,-181872.11788217578
54,0,3,2,96,98,0.8,0.2,96,0,0,-181878.16272646
54,0,3,3,96,98,0.8,0.2,98,1,0,-181883.39706151892
54,0,3,4,96,99,0.8,0.35000000000000003,99,1,1,-181888.2129573061
54,0,3,5,96,99,0.8,0.35000000000000003,99,1,1,-181895.52518841714
54,0,3,6,98,99,0.2,0.35000000000000003,99,1,1,-181900.9111606262
54,0,3,7,98,99,0.2,0.35000000000000003,99,1,0,-181907.73070725848
54,0,3,8,97,100,0.6500000000000001,0.5,100,1,1,-181910.54317787229
54,0,3,9,98,99,0.2,0.35000000000000003,98,0,0,-181916.6479619877
54,0,3,10,97,98,0.6500000000000001,0.2,97,0,1,-181922.75047419625
54,0,3,11,99,100,0.35000000000000003,0.5,100,1,0,-181928.0764651496
54,0,3,12,96,98,0.8,0.2,98,1,0,-181934.3277339117
54,0,3,13,96,99,0.8,0.35000000000000003,99,1,0,-181938.4486984551
54,0,3,14,96,98,0.8,0.2,98,1,0,-181944.79936477533
54,0,3,15,98,100,0.2,0.5,100,1,0,-181949.24543705638
54,0,3,16,96,97,0.8,0.6500000000000001,96,0,1,-181953.25219706813
54,0,3,17,96,98,0.8,0.2,96,0,0,-181957.7814386059
54,0,3,18,97,100,0.6500000000000001,0.5,100,1,0,-181962.44753931806
