sub_id,session,block,trial,left_stim_id,right_stim_id,left_pwin,right_pwin,chosen_stim_id,choice_side,reward,rt
49,0,0,0,79,81,0.8,0.2,81,1,0,-344714.6371638399
49,0,0,1,78,81,0.6500000000000001,0.2,78,0,1,-344719.6416472472
49,0,0,2,79,80,0.8,0.5,79,0,1,-344723.7235287544
49,0,0,3,78,82,0.6500000000000001,0.35000000000000003,82,1,0,-344728.3605711296
49,0,0,4,78,80,0.6500000000000001,0.5,78,0,1,-344733.22430849326
49,0,0,5,78,80,0.6500000000000001,0.5,80,1,0,-344736.9285618091
49,0,0,6,78,80,0.6500000000000001,0.5,78,0,0,-344741.02475143835
49,0,0,7,79,81,0.8,0.2,81,1,0,-344745.6189113434
49,0,0,8,78,82,0.6500000000000001,0.35000000000000003,78,0,0,-344751.2343495166
49,0,0,9,80,82,0.5,0.35000000000000003,82,1,0,-344755.82980442065
49,0,0,10,78,82,0.6500000000000001,0.35000000000000003,78,0,1,-344760.63819456083
49,0,0,11,78,81,0.6500000000000001,0.2,81,1,0,-344764.58758268005
49,0,0,12,80,82,0.5,0.35000000000000003,82,1,0,-344767.9759107252
49,0,0,13,80,81,0.5,0.2,81,1,0,-344772.62061544455
49,0,0,14,80,82,0.5,0.35000000000000003,82,1,0,-344777.1698350468
49,0,0,15,79,81,0.8,0.2,81,1,0,-344778.0172906314
49,0,0,16,81,82,0.2,0.35000000000000003,81,0,1,-344786.1079923335
49,0,0,17,79,82,0.8,0.35000000000000003,79,0,1,-344790.2095060447
49,0,1,0,85,88,0.6,0.45,88,1,1,-344821.2769777723
49,0,1,1,85,86,0.6,0.2,85,0,1,-344824.5576814334
49,0,1,2,85,88,0.6,0.45,85,0,0,-344830.65429237334
49,0,1,3,86,88,0.2,0.45,86,0,0,-344834.0004298832
49,0,1,4,84,87,0.55,0.5,87,1,1,-344838.91923844477
49,0,1,5,84,87,0.55,0.5,87,1,1,-344844.3663258189
49,0,1,6,86,88,0.2,0.45,88,1,1,-344848.0555793889
49,0,1,7,87,88,0.5,0.45,88,1,1,-344850.8747805685
49,0,1,8,85,87,0.6,0.5,87,1,0,-344856.9742865267
49,0,1,9,85,87,0.6,0.5,85,0,0,-344862.1427987153
49,0,1,10,86,88,0.2,0.45,88,1,1,-344865.94831725175
49,0,1,11,84,87,0.55,0.5,87,1,0,-344870.615792798
49,0,1,12,84,88,0.55,0.45,88,1,0,-344874.1846653172
49,0,1,13,87,88,0.5,0.45,87,0,0,-344877.631853549
49,0,1,14,84,85,0.55,0.6,84,0,0,-344881.1099776126
49,0,1,15,84,86,0.55,0.2,84,0,1,-344888.5625767492
49,0,1,16,86,87,0.2,0.5,87,1,0,-344892.6517480495
49,0,1,17,85,88,0.6,0.45,88,1,1,-344898.5302697839
49,0,1,18,87,88,0.5,0.45,88,1,0,-344903.2405538606
49,0,1,19,84,85,0.55,0.6,84,0,0,-344907.214316551
49,0,1,20,84,87,0.55,0.5,84,0,1,-344912.3037263026
49,0,1,21,84,87,0.55,0.5,84,0,1,-344918.2268483957
49,0,1,22,86,87,0.2,0.5,87,1,0,-344922.4378720574
49,0,2,0,92,94,0.35000000000000003,0.2,92,0,1,-344951.347509973
49,0,2,1,90,94,0.6500000000000001,0.2,90,0,1,-344954.609782296
49,0,2,2,90,94,0.6500000000000001,0.2,90,0,0,-344960.7892778885
49,0,2,3,90,92,0.6500000000000001,0.35000000000000003,92,1,0,-344964.44867606135
49,0,2,4,90,94,0.6500000000000001,0.2,90,0,1,-344969.2230979886
49,0,2,5,92,94,0.35000000000000003,0.2,92,0,0,-344972.9872534534
49,0,2,6,92,94,0.35000000000000003,0.2,94,1,1,-344976.2101317663
49,0,2,7,90,92,0.6500000000000001,0.35000000000000003,90,0,1,-344980.3161336493
49,0,2,8,90,92,0.6500000000000001,0.35000000000000003,90,0,1,-344988.66388942726
49,0,2,9,90,94,0.6500000000000001,0.2,94,1,0,-344994.131046097
49,0,2,10,90,92,0.6500000000000001,0.35000000000000003,90,0,1,-344999.2800411552
49,0,2,11,90,94,0.6500000000000001,0.2,90,0,1,-345002.4912264304
49,0,2,12,92,94,0.35000000000000003,0.2,92,0,1,-345008.2777598524
49,0,2,13,92,94,0.35000000000000003,0.2,92,0,1,-345014.89057574264
49,0,2,14,91,93,0.8,0.5,93,1,1,-345018.78870549856
49,0,2,15,91,92,0.8,0.35000000000000003,92,1,1,-345023.3108159436
