sub_id,session,block,trial,left_stim_id,right_stim_id,left_pwin,right_pwin,chosen_stim_id,choice_side,reward,rt
47,0,0,0,80,81,0.45,0.5,80,0,0,-7988.722581334745
47,0,0,1,78,79,0.55,0.2,78,0,1,-7995.69416651279
47,0,0,2,80,82,0.45,0.6,82,1,1,-8003.420128402042
47,0,0,3,80,81,0.45,0.5,81,1,1,-8008.71105573525
47,0,0,4,80,82,0.45,0.6,82,1,0,-8014.727461712933
47,0,0,5,78,81,0.55,0.5,81,1,0,-8019.930565048542
47,0,0,6,79,82,0.2,0.6,79,0,1,-8025.535771413512
47,0,0,7,78,79,0.55,0.2,79,1,0,-8030.663284093078
47,0,0,8,78,80,0.55,0.45,78,0,1,-8037.288062914447
47,0,0,9,79,82,0.2,0.6,79,0,0,-8040.764468551397
47,0,0,10,79,80,0.2,0.45,79,0,1,-8049.152381408392
47,0,0,11,78,79,0.55,0.2,78,0,1,-8051.884767210183
47,0,0,12,79,80,0.2,0.45,79,0,0,-8059.057219779575
47,0,0,13,78,82,0.55,0.6,78,0,0,-8064.288919339537
47,0,0,14,80,81,0.45,0.5,80,0,0,-8069.974659578058
47,0,0,15,78,82,0.55,0.6,82,1,1,-8074.528812828546
47,0,0,16,80,81,0.45,0.5,80,0,0,-8084.051843538415
47,0,0,17,79,80,0.2,0.45,79,0,0,-8090.628172164026
47,0,0,18,79,80,0.2,0.45,80,1,0,-8094.44428642566
47,0,1,0,85,87,0.6,0.45,87,1,0,-8125.23060051389
47,0,1,1,85,86,0.6,0.55,85,0,1,-8132.119743248873
47,0,1,2,85,87,0.6,0.45,85,0,1,-8135.449848713037
47,0,1,3,86,87,0.55,0.45,86,0,0,-8140.24887477991
47,0,1,4,84,88,0.2,0.5,88,1,1,-8147.237543852915
47,0,1,5,85,86,0.6,0.55,86,1,1,-8156.904511768621
47,0,1,6,84,87,0.2,0.45,87,1,0,-8161.78850461857
47,0,1,7,86,88,0.55,0.5,86,0,0,-8170.041092044219
47,0,1,8,85,88,0.6,0.5,85,0,0,-8174.941889583719
47,0,1,9,87,88,0.45,0.5,88,1,0,-8181.037553273969
47,0,1,10,84,85,0.2,0.6,84,0,0,-8187.277802010897
47,0,1,11,85,88,0.6,0.5,85,0,0,-8193.281692340945
47,0,1,12,85,88,0.6,0.5,85,0,1,-8198.288159332771
47,0,1,13,85,86,0.6,0.55,85,0,1,-8204.280103099969
47,0,1,14,86,87,0.55,0.45,87,1,0,-8210.973605322739
47,0,1,15,85,88,0.6,0.5,85,0,1,-8215.145960573122
47,0,1,16,84,88,0.2,0.5,84,0,1,-8220.633404917719
47,0,1,17,85,88,0.6,0.5,85,0,0,-8225.815941243312
47,0,2,0,90,92,0.2,0.5,92,1,0,-8256.364782646606
47,0,2,1,90,93,0.2,0.35000000000000003,90,0,1,-8261.787759361836
47,0,2,2,92,93,0.5,0.35000000000000003,92,0,1,-8265.9497627667
47,0,2,3,92,93,0.5,0.35000000000000003,92,0,0,-8273.541368868197
47,0,2,4,90,93,0.2,0.35000000000000003,90,0,0,-8277.25138932899
47,0,2,5,90,93,0.2,0.35000000000000003,93,1,0,-8284.423936292425
47,0,2,6,92,93,0.5,0.35000000000000003,92,0,1,-8290.494811563729
47,0,2,7,90,92,0.2,0.5,92,1,0,-8298.112321354869
47,0,2,8,90,93,0.2,0.35000000000000003,93,1,0,-8303.048486226804
47,0,2,9,92,93,0.5,0.35000000000000003,92,0,1,-8309.910516515067
47,0,2,10,91,94,0.8,0.6500000000000001,91,0,0,-8313.400578853963
47,0,2,11,90,91,0.2,0.8,90,0,0,-8319.512119334446
47,0,2,12,92,94,0.5,0.6500000000000001,94,1,0,-8327.45548149021
47,0,2,13,91,93,0.8,0.35000000000000003,91,0,1,-8331.493097670003
47,0,2,14,90,91,0.2,0.8,91,1,0,-8337.19466407696
47,0,2,15,91,93,0.8,0.35000000000000003,91,0,1,-8340.930248543164
47,0,2,16,93,94,0.35000000000000003,0.6500000000000001,94,1,1,-8349.796510365048
47,0,2,17,93,94,0.35000000000000003,0.6500000000000001,94,1,0,-8353.92660723782
47,0,2,18,90,92,0.2,0.5,90,0,0,-8354.507191337834
47,0,2,19,90,91,0.2,0.8,91,1,1,-8367.536193367863
47,0,2,20,90,94,0.2,0.6500000000000001,94,1,1,-8374.15174841939
47,0,2,21,92,94,0.5,0.6500000000000001,92,0,0,-8377.627343322276
47,0,2,22,90,92,0.2,0.5,92,1,1,-8386.297611149677
47,0,3,0,96,98,0.6,0.55,98,1,0,-8415.789328555002
47,0,3,1,96,99,0.6,0.2,96,0,1,-8420.732585650965
47,0,3,2,96,99,0.6,0.2,96,0,1,-8427.266931094815
47,0,3,3,96,98,0.6,0.55,96,0,0,-8432.190767374392
47,0,3,4,96,99,0.6,0.2,96,0,0,-8441.089747429212
47,0,3,5,96,99,0.6,0.2,99,1,0,-8444.910606712761
47,0,3,6,96,98,0.6,0.55,96,0,1,-8450.855436258968
47,0,3,7,96,98,0.6,0.55,96,0,1,-8455.363154673354
47,0,3,8,98,99,0.55,0.2,99,1,1,-8463.764054155154
47,0,3,9,96,98,0.6,0.55,98,1,0,-8468.759837116218
47,0,3,10,96,99,0.6,0.2,96,0,1,-8472.225673841622
47,0,3,11,98,99,0.55,0.2,98,0,0,-8479.300876968398
47,0,3,12,96,98,0.6,0.55,96,0,0,-8491.942644675313
47,0,3,13,97,100,0.45,0.5,97,0,0,-8494.992007886936
47,0,3,14,97,98,0.45,0.55,97,0,1,-8502.548240605733
47,0,3,15,97,99,0.45,0.2,97,0,1,-8507.535128608944
47,0,3,16,99,100,0.2,0.5,100,1,1,-8513.485192690503
47,0,3,17,96,98,0.6,0.55,98,1,0,-8518.586696627608
47,0,3,18,96,100,0.6,0.5,100,1,1,-8523.245832191606
47,0,3,19,98,100,0.55,0.5,100,1,0,-8524.32190385221
47,0,3,20,97,100,0.45,0.5,100,1,0,-8536.546260077992
47,0,3,21,97,99,0.45,0.2,99,1,0,-8538.90429391316
47,0,4,0,104,105,0.6500000000000001,0.2,105,1,0,-8572.099518297142
47,0,4,1,103,104,0.5,0.6500000000000001,104,1,0,-8577.47888476502
47,0,4,2,103,105,0.5,0.2,103,0,0,-8583.458970993795
47,0,4,3,103,104,0.5,0.6500000000000001,103,0,1,-8586.80525586522
47,0,4,4,103,105,0.5,0.2,105,1,1,-8594.218704617175
47,0,4,5,103,105,0.5,0.2,105,1,0,-8598.816455746415
47,0,4,6,102,106,0.35000000000000003,0.8,102,0,0,-8605.56701987498
47,0,4,7,102,103,0.35000000000000003,0.5,102,0,0,-8610.646043581764
47,0,4,8,102,106,0.35000000000000003,0.8,106,1,1,-8617.694460769966
47,0,4,9,103,104,0.5,0.6500000000000001,104,1,0,-8621.886565733701
47,0,4,10,102,104,0.35000000000000003,0.6500000000000001,102,0,0,-8626.646170345417
47,0,4,11,102,103,0.35000000000000003,0.5,103,1,0,-8632.039356903962
47,0,4,12,103,106,0.5,0.8,106,1,0,-8639.229896269058
47,0,4,13,104,105,0.6500000000000001,0.2,104,0,1,-8641.108485911935
47,0,4,14,103,105,0.5,0.2,103,0,1,-8649.630150002853
47,0,4,15,104,105,0.6500000000000001,0.2,105,1,0,-8657.76690178113
47,0,4,16,103,106,0.5,0.8,106,1,1,-8664.122841020277
47,0,4,17,105,106,0.2,0.8,106,1,1,-8666.40330918291
47,0,4,18,105,106,0.2,0.8,106,1,1,-8676.763831836915
47,0,4,19,104,105,0.6500000000000001,0.2,105,1,0,-8683.279006559722
47,0,4,20,105,106,0.2,0.8,106,1,1,-8688.860090003927
47,1,0,0,168,171,0.2,0.5,168,0,0,-9152.266010964204
47,1,0,1,169,171,0.55,0.5,171,1,1,-9161.470931068543
47,1,0,2,168,169,0.2,0.55,168,0,0,-9164.209800849121
47,1,0,3,168,171,0.2,0.5,171,1,0,-9173.534150856327
47,1,0,4,168,171,0.2,0.5,168,0,0,-9176.839858133268
47,1,0,5,168,169,0.2,0.55,168,0,0,-9184.31640297431
47,1,0,6,168,171,0.2,0.5,171,1,0,-9190.47668494376
47,1,0,7,168,169,0.2,0.55,169,1,1,-9194.629745154514
47,1,0,8,170,172,0.45,0.6,172,1,0,-9199.20463713691
47,1,0,9,171,172,0.5,0.6,172,1,0,-9204.9236456971
47,1,0,10,169,170,0.55,0.45,169,0,0,-9210.87022010553
