sub_id,session,block,trial,left_stim_id,right_stim_id,left_pwin,right_pwin,chosen_stim_id,choice_side,reward,rt,QL,QR,Q_chosen,UncL,UncR,dQ,dUnc
47,1,2,21,180,183,0.2,0.55,183,1,0,-9528.836067520497,0.625,0.75,0.75,0.026041666666666668,0.0375,-0.125,-0.01145833333333333
47,1,2,22,180,182,0.2,0.45,182,1,0,-9533.396454952468,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
47,1,3,0,187,190,0.5,0.45,187,0,0,-9559.591833806186,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
47,1,3,1,188,190,0.6,0.45,190,1,0,-9564.954706299492,0.5,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.05555555555555555,0.16666666666666669,0.027777777777777776
47,1,3,2,187,190,0.5,0.45,190,1,0,-9569.706315249594,0.5,0.3333333333333333,0.5,0.08333333333333333,0.05555555555555555,0.16666666666666669,0.027777777777777776
47,1,3,3,188,190,0.6,0.45,188,0,1,-9576.074235213944,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
47,1,3,4,187,190,0.5,0.45,190,1,1,-9579.085272839046,0.6666666666666666,0.5,0.6666666666666666,0.05555555555555555,0.08333333333333333,0.16666666666666663,-0.027777777777777776
47,1,3,5,186,189,0.2,0.55,189,1,1,-9583.90093374432,0.6666666666666666,0.5,0.6666666666666666,0.05555555555555555,0.08333333333333333,0.16666666666666663,-0.027777777777777776
47,1,3,6,187,188,0.5,0.6,188,1,0,-9591.893227085622,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
47,1,3,7,188,190,0.6,0.45,188,0,1,-9596.862835465923,0.5,0.3333333333333333,0.5,0.08333333333333333,0.05555555555555555,0.16666666666666669,0.027777777777777776
47,1,3,8,188,190,0.6,0.45,188,0,0,-9600.837808754532,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
47,1,3,9,189,190,0.55,0.45,190,1,1,-9607.098351636563,0.6666666666666666,0.5,0.5,0.05555555555555555,0.08333333333333333,0.16666666666666663,-0.027777777777777776
47,1,3,10,187,188,0.5,0.6,187,0,1,-9611.263744559668,0.6666666666666666,0.5,0.6666666666666666,0.05555555555555555,0.08333333333333333,0.16666666666666663,-0.027777777777777776
47,1,3,11,186,187,0.2,0.5,186,0,0,-9618.356210851967,0.75,0.5,0.5,0.0375,0.08333333333333333,0.25,-0.04583333333333333
47,1,3,12,187,188,0.5,0.6,188,1,1,-9623.608983279057,0.75,0.3333333333333333,0.75,0.0375,0.05555555555555555,0.4166666666666667,-0.018055555555555554
47,1,3,13,186,190,0.2,0.45,186,0,1,-9626.892269552003,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.05555555555555555,0.05555555555555555,0.3333333333333333,0.0
47,1,3,14,186,187,0.2,0.5,187,1,1,-9633.682985150212,0.6,0.3333333333333333,0.6,0.04,0.05555555555555555,0.26666666666666666,-0.015555555555555552
47,1,3,15,186,188,0.2,0.6,188,1,1,-9639.005939285536,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.05555555555555555,0.05555555555555555,0.0,0.0
47,1,3,16,186,188,0.2,0.6,188,1,1,-9643.225540539186,0.5,0.25,0.5,0.03571428571428571,0.0375,0.25,-0.0017857142857142863
47,1,3,17,189,190,0.55,0.45,190,1,1,-9647.78241604613,0.5714285714285714,0.25,0.25,0.030612244897959183,0.0375,0.3214285714285714,-0.006887755102040816
47,1,3,18,186,188,0.2,0.6,188,1,0,-9652.155121981898,0.3333333333333333,0.25,0.25,0.05555555555555555,0.0375,0.08333333333333331,0.018055555555555554
47,1,4,0,192,194,0.6500000000000001,0.8,192,0,1,-9682.171812814588,0.3333333333333333,0.2,0.2,0.05555555555555555,0.02666666666666667,0.1333333333333333,0.028888888888888884
47,1,4,1,194,196,0.8,0.5,196,1,1,-9687.863032234549,0.3333333333333333,0.2,0.2,0.05555555555555555,0.02666666666666667,0.1333333333333333,0.028888888888888884
47,1,4,2,194,196,0.8,0.5,194,0,1,-9692.486080897334,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.01984126984126984,0.5,0.03571428571428571
47,1,4,3,194,196,0.8,0.5,196,1,0,-9697.377658686815,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.015306122448979591,0.01984126984126984,-0.023809523809523808,-0.004535147392290249
47,1,4,4,194,196,0.8,0.5,194,0,1,-9703.453467738156,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.05555555555555555,0.01984126984126984,0.5,0.03571428571428571
47,1,4,5,192,194,0.6500000000000001,0.8,192,0,1,-9706.628033776464,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
47,1,4,6,192,196,0.6500000000000001,0.5,192,0,1,-9711.684122774614,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
47,1,4,7,194,196,0.8,0.5,194,0,1,-9717.936749063088,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.05555555555555555,0.05555555555555555,0.0,0.0
47,1,4,8,194,196,0.8,0.5,194,0,0,-9724.819651914037,0.5,0.6666666666666666,0.5,0.08333333333333333,0.05555555555555555,-0.16666666666666663,0.027777777777777776
47,1,4,9,192,196,0.6500000000000001,0.5,192,0,1,-9730.913298996236,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
47,1,4,10,192,196,0.6500000000000001,0.5,192,0,1,-9735.4558070989,0.5,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.05555555555555555,-0.16666666666666663,0.027777777777777776
47,1,4,11,192,196,0.6500000000000001,0.5,196,1,0,-9740.344601099703,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.05555555555555555,0.05555555555555555,-0.3333333333333333,0.0
47,1,4,12,192,196,0.6500000000000001,0.5,192,0,0,-9748.237650821227,0.75,0.75,0.75,0.0375,0.0375,0.0,0.0
47,1,4,13,194,196,0.8,0.5,194,0,1,-9752.068361872503,0.5,0.75,0.75,0.05,0.0375,-0.25,0.012500000000000004
47,1,4,14,194,196,0.8,0.5,194,0,1,-9756.739614888706,0.5,0.6,0.5,0.05,0.04,-0.09999999999999998,0.010000000000000002
47,1,4,15,193,195,0.2,0.35,193,0,1,-9762.30490974935,0.3333333333333333,0.8,0.8,0.05555555555555555,0.02666666666666667,-0.46666666666666673,0.028888888888888884
47,1,4,16,193,194,0.2,0.8,193,0,0,-9767.980300467952,0.5,0.6,0.6,0.08333333333333333,0.04,-0.09999999999999998,0.04333333333333333
47,1,4,17,192,195,0.6500000000000001,0.35,192,0,1,-9773.488686259485,0.5,0.8333333333333334,0.8333333333333334,0.08333333333333333,0.01984126984126984,-0.33333333333333337,0.06349206349206349
47,1,4,18,193,195,0.2,0.35,193,0,1,-9778.343721773272,0.5,0.7142857142857143,0.5,0.03571428571428571,0.025510204081632654,-0.2142857142857143,0.010204081632653059
47,1,4,19,192,195,0.6500000000000001,0.35,192,0,1,-9782.789282903796,0.5,0.4,0.5,0.08333333333333333,0.04,0.09999999999999998,0.04333333333333333
47,1,4,20,193,195,0.2,0.35,193,0,0,-9787.217800909058,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.05555555555555555,0.05555555555555555,0.0,0.0
48,0,0,0,78,79,0.8,0.35,78,0,1,-592979.2458163576,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.05555555555555555,0.030612244897959183,-0.09523809523809523,0.02494331065759637
48,0,0,1,78,81,0.8,0.5,78,0,1,-592993.1365781549,0.4,0.7142857142857143,0.7142857142857143,0.04,0.025510204081632654,-0.3142857142857143,0.014489795918367347
48,0,0,2,80,81,0.6500000000000001,0.5,80,0,1,-593001.3360054665,0.375,0.75,0.75,0.026041666666666668,0.020833333333333332,-0.375,0.005208333333333336
48,0,0,3,79,82,0.35,0.2,79,0,0,-593009.3133020984,0.5,0.4,0.5,0.05,0.04,0.09999999999999998,0.010000000000000002
48,0,0,4,81,82,0.5,0.2,82,1,0,-593020.5988866049,0.4,0.375,0.4,0.04,0.026041666666666668,0.025000000000000022,0.013958333333333333
48,0,0,5,79,81,0.35,0.5,81,1,0,-593025.5632395888,0.5,0.375,0.5,0.03571428571428571,0.026041666666666668,0.125,0.009672619047619044
48,0,0,6,78,82,0.8,0.2,82,1,1,-593030.849186365,0.3333333333333333,0.375,0.375,0.05555555555555555,0.026041666666666668,-0.041666666666666685,0.029513888888888885
48,0,0,7,78,81,0.8,0.5,78,0,1,-593034.8583448422,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
48,0,0,8,78,81,0.8,0.5,78,0,1,-593041.0344345452,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
48,0,0,9,80,81,0.6500000000000001,0.5,81,1,1,-593051.3289733406,0.6666666666666666,0.5,0.6666666666666666,0.05555555555555555,0.08333333333333333,0.16666666666666663,-0.027777777777777776
48,0,0,10,78,81,0.8,0.5,81,1,1,-593054.7764731575,0.5,0.6666666666666666,0.6666666666666666,0.05,0.05555555555555555,-0.16666666666666663,-0.00555555555555555
48,0,0,11,78,81,0.8,0.5,78,0,1,-593063.1344868443,0.5,0.5,0.5,0.05,0.08333333333333333,0.0,-0.033333333333333326
48,0,0,12,78,80,0.8,0.6500000000000001,80,1,0,-593071.3321618681,0.5,0.5,0.5,0.05,0.08333333333333333,0.0,-0.033333333333333326
48,0,0,13,80,82,0.6500000000000001,0.2,82,1,0,-593077.0407818013,0.4,0.5,0.5,0.04,0.08333333333333333,-0.09999999999999998,-0.04333333333333333
48,0,0,14,78,79,0.8,0.35,78,0,1,-593083.4888981571,0.6,0.4,0.6,0.04,0.04,0.19999999999999996,0.0
48,0,0,15,79,80,0.35,0.6500000000000001,80,1,1,-593087.4399925087,0.6666666666666666,0.4,0.6666666666666666,0.031746031746031744,0.04,0.2666666666666666,-0.008253968253968257
