sub_id,session,block,trial,left_stim_id,right_stim_id,left_pwin,right_pwin,chosen_stim_id,choice_side,reward,rt
48,0,0,0,78,79,0.8,0.35000000000000003,78,0,1,-592979.2458163576
48,0,0,1,78,81,0.8,0.5,78,0,1,-592993.1365781549
48,0,0,2,80,81,0.6500000000000001,0.5,80,0,1,-593001.3360054665
48,0,0,3,79,82,0.35000000000000003,0.2,79,0,0,-593009.3133020984
48,0,0,4,81,82,0.5,0.2,82,1,0,-593020.5988866049
48,0,0,5,79,81,0.35000000000000003,0.5,81,1,0,-593025.5632395888
48,0,0,6,78,82,0.8,0.2,82,1,1,-593030.849186365
48,0,0,7,78,81,0.8,0.5,78,0,1,-593034.8583448422
48,0,0,8,78,81,0.8,0.5,78,0,1,-593041.0344345452
48,0,0,9,80,81,0.6500000000000001,0.5,81,1,1,-593051.3289733406
48,0,0,10,78,81,0.8,0.5,81,1,1,-593054.7764731575
48,0,0,11,78,81,0.8,0.5,78,0,1,-593063.1344868443
48,0,0,12,78,80,0.8,0.6500000000000001,80,1,0,-593071.3321618681
48,0,0,13,80,82,0.6500000000000001,0.2,82,1,0,-593077.0407818013
48,0,0,14,78,79,0.8,0.35000000000000003,78,0,1,-593083.4888981571
48,0,0,15,79,80,0.35000000000000003,0.6500000000000001,80,1,1,-593087.4399925087
48,0,0,16,79,82,0.35000000000000003,0.2,79,0,1,-593092.696086179
48,0,0,17,78,82,0.8,0.2,78,0,1,-593100.413236605
48,0,0,18,79,80,0.35000000000000003,0.6500000000000001,80,1,1,-593104.5710342444
48,0,0,19,79,81,0.35000000000000003,0.5,81,1,0,-593109.9585750003
48,0,0,20,81,82,0.5,0.2,81,0,1,-593115.4154327931
48,0,1,0,84,85,0.8,0.6500000000000001,85,1,1,-593148.1979278922
48,0,1,1,84,88,0.8,0.5,84,0,0,-593152.6774228862
48,0,1,2,84,85,0.8,0.6500000000000001,85,1,1,-593161.8668347901
48,0,1,3,84,85,0.8,0.6500000000000001,85,1,1,-593166.6937998101
48,0,1,4,84,85,0.8,0.6500000000000001,85,1,1,-593171.615589973
48,0,1,5,84,88,0.8,0.5,88,1,1,-593176.7785281973
48,0,1,6,84,88,0.8,0.5,88,1,1,-593182.8943107178
48,0,1,7,84,88,0.8,0.5,88,1,0,-593188.1269198147
48,0,1,8,84,88,0.8,0.5,84,0,1,-593192.1571213001
48,0,1,9,84,88,0.8,0.5,88,1,1,-593195.2568398741
48,0,1,10,85,88,0.6500000000000001,0.5,88,1,1,-593201.0815284781
48,0,1,11,86,87,0.2,0.35000000000000003,87,1,1,-593207.8066407926
48,0,1,12,84,87,0.8,0.35000000000000003,87,1,0,-593217.4259533595
48,0,1,13,84,85,0.8,0.6500000000000001,84,0,1,-593222.3762949554
48,0,1,14,85,86,0.6500000000000001,0.2,85,0,0,-593227.6842831158
48,0,1,15,86,88,0.2,0.5,86,0,0,-593231.9133778649
48,0,1,16,84,87,0.8,0.35000000000000003,87,1,0,-593239.427259885
48,0,1,17,85,88,0.6500000000000001,0.5,85,0,0,-593243.2695499485
48,0,1,18,85,87,0.6500000000000001,0.35000000000000003,85,0,1,-593244.1414845076
48,0,1,19,84,85,0.8,0.6500000000000001,84,0,1,-593257.7926541134
48,0,1,20,84,88,0.8,0.5,88,1,1,-593262.6336048996
48,0,1,21,86,88,0.2,0.5,86,0,0,-593271.1974428722
48,0,2,0,90,94,0.2,0.8,94,1,1,-593304.7339521608
48,0,2,1,90,92,0.2,0.6500000000000001,92,1,1,-593309.7633971743
48,0,2,2,90,94,0.2,0.8,94,1,1,-593314.237820793
