sub_id,session,block,trial,left_stim_id,right_stim_id,left_pwin,right_pwin,chosen_stim_id,choice_side,reward,rt
56,0,2,20,91,92,0.6500000000000001,0.8,92,1,1,-261087.0447346745
56,0,2,21,91,94,0.6500000000000001,0.2,94,1,1,-261093.846503118
56,0,3,0,98,100,0.35000000000000003,0.8,98,0,0,-261126.07658708742
56,0,3,1,99,100,0.2,0.8,99,0,0,-261131.19351265064
56,0,3,2,99,100,0.2,0.8,99,0,0,-261134.63534046678
56,0,3,3,99,100,0.2,0.8,99,0,0,-261139.83077442186
56,0,3,4,97,101,0.5,0.6500000000000001,97,0,0,-261143.79491310456
56,0,3,5,100,101,0.8,0.6500000000000001,101,1,1,-261151.2516179268
56,0,3,6,98,100,0.35000000000000003,0.8,98,0,0,-261154.2239300296
56,0,3,7,99,100,0.2,0.8,100,1,1,-261160.31216358067
56,0,3,8,98,100,0.35000000000000003,0.8,98,0,1,-261167.32964813814
56,0,3,9,99,101,0.2,0.6500000000000001,99,0,0,-261172.9983009674
56,0,3,10,100,101,0.8,0.6500000000000001,100,0,1,-261180.72977362707
56,0,3,11,97,101,0.5,0.6500000000000001,97,0,0,-261185.6403987023
56,0,3,12,97,99,0.5,0.2,97,0,0,-261190.86747441837
56,0,3,13,97,98,0.5,0.35000000000000003,97,0,0,-261195.5819087184
56,0,3,14,97,100,0.5,0.8,100,1,1,-261206.74784768675
56,0,3,15,99,100,0.2,0.8,100,1,1,-261212.80855756887
56,0,3,16,98,100,0.35000000000000003,0.8,98,0,0,-261218.18261152
56,0,3,17,98,101,0.35000000000000003,0.6500000000000001,101,1,0,-261226.61310308913
56,0,4,0,103,105,0.55,0.6,105,1,1,-261257.0173314469
56,0,4,1,103,107,0.55,0.45,103,0,1,-261259.90892059804
56,0,4,2,103,105,0.55,0.6,103,0,0,-261265.82294327646
56,0,4,3,103,107,0.55,0.45,107,1,0,-261270.01156695135
56,0,4,4,103,107,0.55,0.45,107,1,1,-261276.42664033055
56,0,4,5,105,107,0.6,0.45,107,1,1,-261278.26860391427
56,0,4,6,103,107,0.55,0.45,107,1,0,-261284.70566090778
56,0,4,7,105,107,0.6,0.45,107,1,0,-261289.93023173584
56,0,4,8,103,107,0.55,0.45,103,0,1,-261294.48036285533
56,0,4,9,105,107,0.6,0.45,107,1,1,-261300.69259062628
56,0,4,10,103,107,0.55,0.45,103,0,0,-261310.88511723076
56,0,4,11,103,105,0.55,0.6,103,0,0,-261314.44194331876
56,0,4,12,103,105,0.55,0.6,105,1,1,-261321.63781872427
56,0,4,13,105,107,0.6,0.45,105,0,0,-261326.70806236457
56,0,4,14,104,106,0.2,0.5,104,0,0,-261342.17609371277
56,0,4,15,105,107,0.6,0.45,105,0,0,-261352.93123342044
56,0,4,16,103,105,0.55,0.6,103,0,1,-261357.63923748105
56,0,4,17,106,107,0.5,0.45,107,1,0,-261368.04064921208
56,0,4,18,103,107,0.55,0.45,107,1,1,-261376.5893696415
56,0,4,19,103,106,0.55,0.5,103,0,0,-261383.79217007026
56,0,4,20,104,106,0.2,0.5,104,0,0,-261389.23124686908
56,1,0,0,169,173,0.2,0.8,169,0,0,-261674.00713353322
56,1,0,1,170,173,0.6500000000000001,0.8,173,1,0,-261677.51153192358
56,1,0,2,169,173,0.2,0.8,173,1,1,-261681.93917529614
56,1,0,3,169,173,0.2,0.8,173,1,1,-261689.32273894604
56,1,0,4,169,173,0.2,0.8,173,1,1,-261695.8744056651
56,1,0,5,169,170,0.2,0.6500000000000001,170,1,1,-261698.05459286575
56,1,0,6,170,173,0.6500000000000001,0.8,170,0,0,-261705.54825482727
56,1,0,7,170,173,0.6500000000000001,0.8,170,0,1,-261711.31651337765
56,1,0,8,169,173,0.2,0.8,173,1,1,-261714.01320470363
56,1,0,9,171,172,0.5,0.35000000000000003,171,0,1,-261716.7490949643
56,1,0,10,171,172,0.5,0.35000000000000003,171,0,0,-261725.24006933943
56,1,0,11,169,170,0.2,0.6500000000000001,170,1,1,-261731.25037752776
56,1,0,12,169,173,0.2,0.8,173,1,0,-261736.02027434943
56,1,0,13,171,173,0.5,0.8,171,0,0,-261741.71946358457
56,1,0,14,170,172,0.6500000000000001,0.35000000000000003,172,1,0,-261745.3139993371
56,1,0,15,169,171,0.2,0.5,169,0,0,-261749.6156253743
56,1,0,16,170,172,0.6500000000000001,0.35000000000000003,172,1,0,-261753.51543736356
56,1,0,17,171,172,0.5,0.35000000000000003,172,1,1,-261761.34542091846
56,1,0,18,171,173,0.5,0.8,173,1,1,-261764.38577951601
56,1,1,0,175,179,0.5,0.6500000000000001,179,1,1,-261795.62596414244
56,1,1,1,175,176,0.5,0.8,176,1,1,-261799.12516982167
56,1,1,2,175,179,0.5,0.6500000000000001,175,0,0,-261802.782830401
56,1,1,3,176,179,0.8,0.6500000000000001,179,1,1,-261809.9246796497
56,1,1,4,175,176,0.5,0.8,176,1,1,-261813.79561850138
56,1,1,5,176,179,0.8,0.6500000000000001,176,0,0,-261817.66420298247
56,1,1,6,177,178,0.2,0.35000000000000003,178,1,1,-261821.65443085533
56,1,1,7,176,177,0.8,0.2,176,0,0,-261825.55065863472
56,1,1,8,175,176,0.5,0.8,175,0,0,-261829.85749110527
56,1,1,9,177,179,0.2,0.6500000000000001,179,1,1,-261833.0721031021
56,1,1,10,175,178,0.5,0.35000000000000003,178,1,0,-261837.94240636195
56,1,1,11,175,179,0.5,0.6500000000000001,179,1,0,-261842.52950039122
56,1,1,12,176,177,0.8,0.2,177,1,0,-261846.02306890054
56,1,1,13,176,177,0.8,0.2,177,1,0,-261850.1124224433
56,1,1,14,176,177,0.8,0.2,177,1,0,-261855.5219554558
56,1,1,15,175,178,0.5,0.35000000000000003,175,0,1,-261858.95805834047
56,1,1,16,175,178,0.5,0.35000000000000003,178,1,0,-261863.8584927792
56,1,1,17,175,177,0.5,0.2,175,0,1,-261869.62720491318
56,1,2,0,182,183,0.45,0.6,182,0,0,-261897.80888989553
56,1,2,1,183,184,0.6,0.2,184,1,0,-261904.95340492783
56,1,2,2,182,183,0.45,0.6,183,1,1,-261911.51862087747
56,1,2,3,182,184,0.45,0.2,182,0,1,-261914.12297533467
56,1,2,4,182,184,0.45,0.2,182,0,1,-261921.2685197484
56,1,2,5,183,184,0.6,0.2,184,1,0,-261927.06477168802
56,1,2,6,182,184,0.45,0.2,184,1,0,-261932.1181842281
56,1,2,7,182,183,0.45,0.6,183,1,0,-261936.47426345313
56,1,2,8,182,184,0.45,0.2,184,1,0,-261944.1107104238
56,1,2,9,182,184,0.45,0.2,182,0,0,-261947.61098150723
56,1,2,10,182,184,0.45,0.2,184,1,0,-261952.22509019982
56,1,2,11,183,184,0.6,0.2,184,1,1,-261956.13434400855
56,1,2,12,182,184,0.45,0.2,184,1,0,-261958.30947743973
56,1,2,13,181,185,0.5,0.55,181,0,1,-261962.5103999336
56,1,2,14,182,184,0.45,0.2,184,1,0,-261971.65054881145
56,1,2,15,183,185,0.6,0.55,185,1,0,-261975.48683928812
56,1,2,16,182,185,0.45,0.55,185,1,1,-261984.32198236012
56,1,2,17,181,182,0.5,0.45,181,0,0,-261987.95376050315
56,1,2,18,184,185,0.2,0.55,184,0,1,-261993.60725046077
56,1,2,19,181,183,0.5,0.6,183,1,1,-261996.55174495958
56,1,2,20,183,185,0.6,0.55,185,1,0,-262003.05503759914
56,1,2,21,181,185,0.5,0.55,185,1,0,-262007.17382784316
56,1,2,22,182,185,0.45,0.55,182,0,0,-262011.66694243866
56,1,3,0,189,191,0.5,0.2,191,1,0,-262039.7001734484
56,1,3,1,188,189,0.55,0.5,189,1,1,-262044.0317381843
56,1,3,2,188,191,0.55,0.2,188,0,0,-262049.0561596477
56,1,3,3,188,191,0.55,0.2,191,1,0,-262055.20855142732
56,1,3,4,188,189,0.55,0.5,189,1,0,-262059.42340815882
56,1,3,5,189,191,0.5,0.2,189,0,0,-262062.9519864674
56,1,3,6,188,189,0.55,0.5,188,0,1,-262067.26207255578
56,1,3,7,188,191,0.55,0.2,191,1,0,-262071.6701513556
56,1,3,8,188,189,0.55,0.5,189,1,1,-262075.14359670228
56,1,3,9,189,191,0.5,0.2,189,0,0,-262079.59669740804
56,1,3,10,187,190,0.6,0.45,187,0,0,-262082.32688938096
56,1,3,11,188,191,0.55,0.2,188,0,0,-262092.81812957345
56,1,3,12,189,191,0.5,0.2,189,0,0,-262101.12763255966
56,1,3,13,188,189,0.55,0.5,189,1,1,-262104.8566599531
56,1,3,14,187,188,0.6,0.55,187,0,1,-262108.27170206478
56,1,3,15,188,189,0.55,0.5,188,0,1,-262115.71532974413
56,1,3,16,188,191,0.55,0.2,188,0,1,-262121.7475311919
56,1,3,17,190,191,0.45,0.2,190,0,1,-262129.15362694598
56,1,3,18,188,189,0.55,0.5,188,0,0,-262134.83343889093
56,1,3,19,187,191,0.6,0.2,191,1,0,-262141.11929457623
56,1,3,20,188,190,0.55,0.45,188,0,0,-262145.6364234647
56,1,4,0,194,195,0.5,0.6500000000000001,194,0,1,-262172.90768348216
56,1,4,1,195,196,0.6500000000000001,0.2,196,1,0,-262184.0873184977
56,1,4,2,194,195,0.5,0.6500000000000001,194,0,1,-262189.63627470675
56,1,4,3,194,195,0.5,0.6500000000000001,194,0,1,-262195.2269535557
56,1,4,4,194,195,0.5,0.6500000000000001,194,0,0,-262200.7958205503
56,1,4,5,195,196,0.6500000000000001,0.2,195,0,1,-262202.3103689333
56,1,4,6,194,195,0.5,0.6500000000000001,195,1,0,-262209.36014561774
56,1,4,7,194,195,0.5,0.6500000000000001,195,1,1,-262215.7424971759
56,1,4,8,194,195,0.5,0.6500000000000001,195,1,0,-262222.160028561
56,1,4,9,195,196,0.6500000000000001,0.2,195,0,0,-262225.9029485106
56,1,4,10,195,196,0.6500000000000001,0.2,195,0,1,-262232.4564363001
56,1,4,11,195,196,0.6500000000000001,0.2,196,1,0,-262236.50367336744
56,1,4,12,195,196,0.6500000000000001,0.2,196,1,0,-262242.29596939194
56,1,4,13,194,195,0.5,0.6500000000000001,195,1,1,-262247.2281406905
56,1,4,14,194,195,0.5,0.6500000000000001,194,0,1,-262251.6326395108
56,1,4,15,193,197,0.35000000000000003,0.8,193,0,1,-262257.3442740331
56,1,4,16,194,195,0.5,0.6500000000000001,195,1,1,-262262.90641369595
56,1,4,17,193,195,0.35000000000000003,0.6500000000000001,193,0,0,-262266.5685005374
56,1,4,18,194,197,0.5,0.8,194,0,1,-262270.7293059232
56,1,4,19,194,197,0.5,0.8,194,0,0,-262276.76243181183
56,1,4,20,195,197,0.6500000000000001,0.8,197,1,1,-262283.13170378434
56,1,4,21,193,195,0.35000000000000003,0.6500000000000001,193,0,1,-262287.37496985693
